HistoricalDate,INDEX_NAME,OPEN,HIGH,LOW,CLOSE
08 May 2024,Nifty Bank,48124.2,48223.05,47851.15,48021.10
07 May 2024,Nifty Bank,48965.05,49023.5,48213.75,48285.35
06 May 2024,Nifty Bank,49174.55,49252.65,48784,48895.30
03 May 2024,Nifty Bank,49375.05,49607.75,48659.7,48923.55
02 May 2024,Nifty Bank,49262,49529.35,49123.6,49231.05
30 Apr 2024,Nifty Bank,49477.1,49974.75,49249.9,49396.75
29 Apr 2024,Nifty Bank,48359.9,49473.6,48342.7,49424.05
26 Apr 2024,Nifty Bank,48660,48679.65,48088.25,48201.05
25 Apr 2024,Nifty Bank,47772.65,48625.45,47737.2,48494.95
24 Apr 2024,Nifty Bank,48120.9,48246.2,48028.7,48189.00
23 Apr 2024,Nifty Bank,48299.6,48302.7,47899.3,47970.45
22 Apr 2024,Nifty Bank,48145.7,48146.3,47628.45,47924.90
19 Apr 2024,Nifty Bank,46744.95,47668.7,46579.05,47574.15
18 Apr 2024,Nifty Bank,47592.7,47829.75,46982.15,47069.45
16 Apr 2024,Nifty Bank,47436.7,47609,47316.55,47484.80
15 Apr 2024,Nifty Bank,48057.5,48255.5,47725.8,47773.25
12 Apr 2024,Nifty Bank,48671.2,48882.65,48477.55,48564.55
10 Apr 2024,Nifty Bank,48879.55,49057.40,48669.25,48986.60
09 Apr 2024,Nifty Bank,48810.80,48960.75,48568.25,48730.55
08 Apr 2024,Nifty Bank,48586.75,48716.95,48424.65,48581.70
05 Apr 2024,Nifty Bank,48104.65,48557.40,47894.50,48493.05
04 Apr 2024,Nifty Bank,48086.20,48254.65,47712.70,48060.80
03 Apr 2024,Nifty Bank,47350.25,47676.95,47279.80,47624.25
02 Apr 2024,Nifty Bank,47490.75,47707.35,47408.55,47545.45
01 Apr 2024,Nifty Bank,47391.05,47646.80,47373.10,47578.25
28 Mar 2024,Nifty Bank,46827.85,47440.45,46827.85,47124.60
27 Mar 2024,Nifty Bank,46643.45,46956.10,46643.45,46785.95
26 Mar 2024,Nifty Bank,46552.95,46788.35,46529.05,46600.20
22 Mar 2024,Nifty Bank,46634.90,46974.15,46566.80,46863.75
21 Mar 2024,Nifty Bank,46674.85,46990.25,46570.15,46684.90
20 Mar 2024,Nifty Bank,46392.90,46655.55,45828.80,46310.90
19 Mar 2024,Nifty Bank,46421.90,46602.35,46258.75,46384.80
18 Mar 2024,Nifty Bank,46458.75,46739.25,46022.15,46575.90
15 Mar 2024,Nifty Bank,46572.10,46802.55,46310.50,46594.10
14 Mar 2024,Nifty Bank,46825.75,47231.50,46565.55,46789.95
13 Mar 2024,Nifty Bank,47341.15,47468.70,46842.15,46981.30
12 Mar 2024,Nifty Bank,47351.35,47812.75,46884.45,47282.40
11 Mar 2024,Nifty Bank,47792.20,47853.80,47230.65,47327.85
07 Mar 2024,Nifty Bank,48035.80,48071.70,47747.20,47835.80
06 Mar 2024,Nifty Bank,47451.65,48161.25,47442.25,47965.40
05 Mar 2024,Nifty Bank,47265.70,47737.85,47196.75,47581.00
04 Mar 2024,Nifty Bank,47318.50,47529.60,47191.65,47456.10
02 Mar 2024,Nifty Bank,47377.45,47433.85,47237.00,47297.50
01 Mar 2024,Nifty Bank,46218.00,47342.25,46218.00,47286.90
29 Feb 2024,Nifty Bank,45881.45,46329.65,45661.75,46120.90
28 Feb 2024,Nifty Bank,46640.90,46754.55,45852.55,45963.15
27 Feb 2024,Nifty Bank,46480.20,46722.25,46324.90,46588.05
26 Feb 2024,Nifty Bank,46615.85,46893.15,46513.55,46576.50
23 Feb 2024,Nifty Bank,47060.70,47245.35,46723.15,46811.75
22 Feb 2024,Nifty Bank,46934.55,47024.05,46426.85,46919.80
21 Feb 2024,Nifty Bank,47363.40,47363.40,46886.95,47019.70
20 Feb 2024,Nifty Bank,46444.90,47136.75,46367.80,47094.20
19 Feb 2024,Nifty Bank,46554.90,46717.40,46317.70,46535.50
16 Feb 2024,Nifty Bank,46454.30,46693.40,46264.40,46384.85
15 Feb 2024,Nifty Bank,46027.10,46297.70,45590.20,46218.90
14 Feb 2024,Nifty Bank,45014.65,46170.45,44860.75,45908.30
13 Feb 2024,Nifty Bank,45056.80,45750.40,44819.55,45502.40
12 Feb 2024,Nifty Bank,45664.30,45748.50,44633.85,44882.25
09 Feb 2024,Nifty Bank,44986.75,45718.15,44859.15,45634.55
08 Feb 2024,Nifty Bank,45973.85,46181.20,44893.75,45012.00
07 Feb 2024,Nifty Bank,45944.60,46062.85,45620.50,45818.50
06 Feb 2024,Nifty Bank,45891.20,45932.15,45527.00,45690.80
05 Feb 2024,Nifty Bank,45962.25,46048.60,45615.10,45825.55
02 Feb 2024,Nifty Bank,46568.20,46892.35,45901.25,45970.95
01 Feb 2024,Nifty Bank,46164.90,46306.90,45668.35,46188.65
31 Jan 2024,Nifty Bank,45295.65,46179.75,45071.20,45996.80
30 Jan 2024,Nifty Bank,45481.50,45678.70,45206.05,45367.75
29 Jan 2024,Nifty Bank,45171.50,45660.35,45110.90,45442.35
25 Jan 2024,Nifty Bank,45057.95,45139.05,44429.00,44866.15
24 Jan 2024,Nifty Bank,44489.40,45485.50,44489.40,45082.40
23 Jan 2024,Nifty Bank,46495.45,46580.30,44886.10,45015.05
20 Jan 2024,Nifty Bank,45989.25,46183.70,45640.90,46058.20
19 Jan 2024,Nifty Bank,46103.50,46249.85,45558.05,45701.15
18 Jan 2024,Nifty Bank,45492.75,46184.05,45430.70,45713.55
